review_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
303079,7161,9033,3,Decent but delivery was late.,2022-12-15,True
303080,7549,9510,1,,2026-04-12,True
303081,5073,9316,5,,2026-01-06,True
303082,7332,9299,4,,2025-03-18,True
303083,5243,9551,2,Not worth the price.,2023-05-30,True
303084,7602,9053,2,Stopped working after a week.,2026-04-16,True
303085,7497,9555,1,Not worth the price.,2023-07-30,True
303086,7577,9051,3,"Average quality, expected more.",2023-12-24,False
303087,7701,9342,4,"Great product, worth the money!",2026-01-12,True
303088,6716,9485,3,"Average quality, expected more.",2025-05-29,True
303089,7204,9474,3,"Product is okay, nothing special.",2025-12-05,False
303090,7467,9126,5,Excellent quality and fast delivery.,2024-11-07,False
303091,6131,9122,1,,2022-01-17,True
303092,7753,9320,2,Item arrived damaged.,2023-06-23,True
303093,6418,9286,5,Superb value for money.,2024-01-13,False
303094,7482,9526,4,"Great product, worth the money!",2026-01-22,True
303095,6977,9319,1,Item arrived damaged.,2025-06-23,True
303096,5479,9546,2,Item arrived damaged.,2025-11-07,False
303097,5134,9104,5,Excellent quality and fast delivery.,2023-06-15,False
303098,5871,9060,2,Not worth the price.,2025-12-20,True
303099,5526,9287,1,Not worth the price.,2025-01-13,False
303100,5365,9082,5,Excellent quality and fast delivery.,2025-02-07,False
303101,5566,9380,3,"Average quality, expected more.",2024-06-08,True
303102,6249,9479,3,"Product is okay, nothing special.",2025-05-11,False
303103,5768,9411,3,,2023-12-14,True
303104,6382,9117,1,Not worth the price.,2023-07-28,False
303105,6682,9221,5,"Exactly as described, very happy.",2022-11-28,True
303106,7317,9473,1,,2022-09-01,True
303107,6623,9041,2,Not worth the price.,2024-09-18,True
303108,7561,9229,3,"Average quality, expected more.",2023-01-07,True
303109,5499,9411,4,Excellent quality and fast delivery.,2024-09-09,False
303110,6562,9550,5,Excellent quality and fast delivery.,2022-03-15,False
303111,5637,9144,4,"Loved it, will buy again.",2024-06-17,False
303112,5106,9453,2,Stopped working after a week.,2026-01-05,True
303113,5555,9097,2,,2025-06-09,True
303114,5127,9434,4,"Loved it, will buy again.",2024-11-20,True
303115,5385,9448,5,"Loved it, will buy again.",2023-10-16,False
303116,5419,9291,5,Excellent quality and fast delivery.,2025-10-15,False
303117,7740,9136,2,"Poor quality, disappointed.",2023-09-11,True
303118,6421,9319,1,Not worth the price.,2025-09-02,False
303119,6527,9074,1,"Poor quality, disappointed.",2022-01-23,True
303120,7120,9281,3,"Product is okay, nothing special.",2025-08-17,True
303121,5737,9377,5,Superb value for money.,2023-10-07,True
303122,7569,9034,5,,2025-03-01,False
303123,6706,9484,1,Not worth the price.,2026-07-02,True
303124,7387,9086,2,Not worth the price.,2023-08-24,True
303125,6934,9449,2,Stopped working after a week.,2026-04-18,True
303126,7181,9302,4,"Exactly as described, very happy.",2024-12-14,True
303127,7911,9384,2,Stopped working after a week.,2022-10-07,True
303128,6711,9065,2,Not worth the price.,2023-08-28,False
303129,7141,9224,3,"Average quality, expected more.",2022-11-28,True
303130,5005,9532,3,"Average quality, expected more.",2024-01-24,True
303131,7201,9368,1,Not worth the price.,2022-09-15,True
303132,7273,9519,3,"Average quality, expected more.",2024-02-16,False
303133,7190,9517,4,"Great product, worth the money!",2022-02-21,True
303134,6218,9365,2,Item arrived damaged.,2023-01-15,True
303135,6973,9021,3,"Average quality, expected more.",2026-06-10,True
303136,7551,9089,5,Superb value for money.,2022-11-07,True
303137,5140,9438,1,Item arrived damaged.,2025-10-21,True
303138,6847,9118,1,Not worth the price.,2022-06-25,False
303139,7183,9002,1,"Poor quality, disappointed.",2022-02-13,True
303140,6971,9085,5,Superb value for money.,2023-04-11,True
303141,6688,9435,1,Stopped working after a week.,2022-11-10,True
303142,7613,9061,4,"Exactly as described, very happy.",2022-10-11,True
303143,7177,9156,1,Stopped working after a week.,2022-08-03,True
303144,6283,9381,1,"Poor quality, disappointed.",2023-08-24,True
303145,7953,9217,4,Superb value for money.,2025-01-05,True
303146,7562,9584,1,Stopped working after a week.,2024-05-25,True
303147,6370,9401,2,Stopped working after a week.,2023-04-07,True
303148,6678,9072,1,"Poor quality, disappointed.",2024-12-16,True
303149,5531,9324,2,Item arrived damaged.,2025-09-09,True
303150,5127,9139,1,"Poor quality, disappointed.",2025-01-23,True
303151,7194,9457,5,"Loved it, will buy again.",2023-10-01,False
303152,5290,9195,2,Stopped working after a week.,2026-05-12,True
303153,5132,9367,3,"Average quality, expected more.",2025-05-19,True
303154,7571,9251,5,"Exactly as described, very happy.",2024-04-22,True
303155,7827,9087,2,Stopped working after a week.,2025-09-02,True
303156,5825,9038,4,Superb value for money.,2024-07-02,True
303157,6059,9273,5,"Exactly as described, very happy.",2025-06-04,False
303158,6189,9270,3,"Product is okay, nothing special.",2023-02-18,True
303159,6991,9515,3,"Average quality, expected more.",2024-01-28,True
303160,7561,9345,5,"Great product, worth the money!",2022-06-16,True
303161,6112,9108,5,"Loved it, will buy again.",2023-11-02,True
303162,6778,9573,4,,2025-03-04,True
303163,6822,9348,1,"Poor quality, disappointed.",2022-04-22,True
303164,7558,9420,2,"Poor quality, disappointed.",2023-01-18,False
303165,5234,9428,4,Superb value for money.,2026-08-04,True
303166,7585,9468,2,Item arrived damaged.,2026-02-21,True
303167,7881,9537,5,"Great product, worth the money!",2022-03-30,True
303168,5380,9469,1,Stopped working after a week.,2024-04-30,True
303169,5454,9448,5,Excellent quality and fast delivery.,2025-02-24,True
303170,6374,9483,3,Decent but delivery was late.,2023-07-22,False
303171,6939,9282,5,Superb value for money.,2023-08-30,False
303172,6990,9479,4,Excellent quality and fast delivery.,2025-03-05,True
303173,7112,9103,3,Decent but delivery was late.,2026-02-28,True
303174,7776,9481,3,"Product is okay, nothing special.",2022-06-03,True
303175,6507,9545,4,"Loved it, will buy again.",2024-07-08,True
303176,7809,9152,2,Not worth the price.,2023-06-07,True
303177,5420,9497,1,"Poor quality, disappointed.",2023-02-27,True
303178,6114,9501,4,"Loved it, will buy again.",2024-06-24,True
303179,5833,9299,4,Excellent quality and fast delivery.,2024-05-13,True
303180,5054,9472,3,"Product is okay, nothing special.",2025-12-01,True
303181,5145,9324,2,Not worth the price.,2026-05-29,True
303182,6058,9524,3,Decent but delivery was late.,2025-10-26,True
303183,6055,9136,4,"Great product, worth the money!",2024-07-24,False
303184,7008,9582,5,Superb value for money.,2023-05-04,True
303185,5329,9022,1,"Poor quality, disappointed.",2022-09-05,True
303186,7160,9432,1,Not worth the price.,2026-02-23,True
303187,7528,9304,1,Item arrived damaged.,2024-04-27,True
303188,6269,9420,4,Superb value for money.,2023-10-02,True
303189,7415,9526,3,"Average quality, expected more.",2025-01-14,True
303190,6437,9319,3,"Average quality, expected more.",2025-02-07,True
303191,7915,9411,4,"Loved it, will buy again.",2024-12-10,True
303192,5540,9520,4,"Great product, worth the money!",2022-09-14,True
303193,6692,9144,4,Excellent quality and fast delivery.,2022-02-16,True
303194,7535,9336,5,"Loved it, will buy again.",2022-07-06,True
303195,5697,9594,1,Not worth the price.,2022-01-14,True
303196,7324,9566,1,Not worth the price.,2026-02-27,True
303197,5363,9119,2,Stopped working after a week.,2025-02-15,True
303198,6668,9239,2,Item arrived damaged.,2024-05-09,True
303199,5184,9097,5,"Great product, worth the money!",2023-09-19,True
303200,7404,9284,3,"Average quality, expected more.",2025-12-06,False
303201,7356,9014,5,"Exactly as described, very happy.",2026-07-09,True
303202,7397,9194,5,"Great product, worth the money!",2023-07-21,True
303203,6929,9012,1,"Poor quality, disappointed.",2026-04-23,True
303204,6947,9545,3,"Average quality, expected more.",2022-04-22,True
303205,7468,9382,1,"Poor quality, disappointed.",2023-08-29,True
303206,7168,9152,5,Excellent quality and fast delivery.,2024-08-17,False
303207,5718,9232,4,"Exactly as described, very happy.",2025-01-22,True
303208,6099,9573,1,Stopped working after a week.,2026-02-25,True
303209,7335,9491,3,"Average quality, expected more.",2024-07-20,True
303210,6972,9205,5,"Great product, worth the money!",2022-09-14,True
303211,6255,9302,4,Superb value for money.,2026-02-13,True
303212,6083,9399,2,,2022-12-06,False
303213,7268,9486,2,,2023-01-18,True
303214,5703,9036,4,Superb value for money.,2024-11-27,False
303215,7026,9551,4,"Great product, worth the money!",2023-02-16,True
303216,6108,9209,1,Not worth the price.,2026-02-15,True
303217,6071,9207,4,,2025-03-13,True
303218,5759,9555,1,"Poor quality, disappointed.",2026-05-23,True
303219,5293,9431,5,Excellent quality and fast delivery.,2022-01-09,False
303220,7370,9335,5,"Great product, worth the money!",2022-01-17,True
303221,5348,9484,5,"Great product, worth the money!",2025-03-30,False
303222,5428,9069,3,"Average quality, expected more.",2023-08-10,True
303223,6937,9204,4,"Loved it, will buy again.",2023-09-04,True
303224,7855,9175,4,"Exactly as described, very happy.",2022-03-08,True
303225,5705,9292,3,"Product is okay, nothing special.",2022-04-16,True
303226,6978,9008,4,"Great product, worth the money!",2023-06-30,True
303227,6074,9244,4,Superb value for money.,2022-10-25,True
303228,7771,9314,2,Item arrived damaged.,2023-10-09,True
303229,5647,9074,2,Stopped working after a week.,2022-04-07,False
303230,7492,9437,3,"Average quality, expected more.",2022-08-22,False
303231,6809,9508,4,"Great product, worth the money!",2025-10-25,True
303232,6118,9124,1,Item arrived damaged.,2025-10-29,True
303233,5440,9501,3,"Product is okay, nothing special.",2022-02-02,False
303234,6290,9008,4,Superb value for money.,2024-11-17,False
303235,6724,9409,2,Not worth the price.,2023-04-13,True
303236,5856,9165,4,"Great product, worth the money!",2022-10-26,False
303237,6262,9249,5,"Loved it, will buy again.",2022-01-28,True
303238,7530,9053,1,Stopped working after a week.,2023-06-30,False
303239,7553,9037,4,"Great product, worth the money!",2026-01-03,False
303240,7879,9133,1,Stopped working after a week.,2022-04-15,True
303241,7096,9497,1,Stopped working after a week.,2022-08-15,True
303242,5772,9047,4,"Great product, worth the money!",2023-05-05,True
303243,5101,9345,3,"Product is okay, nothing special.",2024-06-03,False
303244,7982,9028,3,"Average quality, expected more.",2022-12-17,True
303245,6291,9356,1,Stopped working after a week.,2026-07-12,True
303246,6106,9366,5,Superb value for money.,2025-05-06,False
303247,6694,9483,2,Stopped working after a week.,2022-04-07,False
303248,6795,9163,2,"Poor quality, disappointed.",2024-01-15,True
303249,6067,9130,3,Decent but delivery was late.,2024-05-19,True
303250,5931,9458,5,Excellent quality and fast delivery.,2024-01-12,True
303251,7329,9035,1,Not worth the price.,2022-03-11,True
303252,6576,9572,5,"Exactly as described, very happy.",2024-05-14,True
303253,7373,9312,4,Excellent quality and fast delivery.,2023-12-09,True
303254,5892,9486,1,Stopped working after a week.,2023-04-16,False
303255,5714,9453,5,Superb value for money.,2022-01-16,True
303256,7033,9344,3,,2023-06-29,True
303257,7790,9116,4,"Great product, worth the money!",2024-01-27,True
303258,5878,9592,5,Excellent quality and fast delivery.,2026-06-07,True
303259,5963,9237,4,Excellent quality and fast delivery.,2022-04-30,True
303260,5935,9489,1,Item arrived damaged.,2024-09-20,False
303261,6920,9051,5,"Great product, worth the money!",2024-08-18,True
303262,6616,9057,2,Item arrived damaged.,2023-05-22,False
303263,6670,9421,1,Not worth the price.,2024-12-01,True
303264,7759,9098,3,"Product is okay, nothing special.",2025-01-06,False
303265,6830,9170,1,Not worth the price.,2022-06-14,True
303266,6570,9576,1,"Poor quality, disappointed.",2022-05-29,True
303267,5194,9087,1,"Poor quality, disappointed.",2023-02-08,True
303268,5724,9437,4,Excellent quality and fast delivery.,2026-06-27,True
303269,7714,9287,3,Decent but delivery was late.,2023-11-18,True
303270,7756,9113,4,Excellent quality and fast delivery.,2022-03-28,True
303271,7118,9074,2,Not worth the price.,2023-09-14,True
303272,7459,9129,5,"Exactly as described, very happy.",2023-05-07,True
303273,6608,9491,1,Item arrived damaged.,2022-09-08,False
303274,6582,9262,1,Not worth the price.,2024-05-09,True
303275,7458,9060,1,Not worth the price.,2025-10-28,False
303276,7321,9241,2,"Poor quality, disappointed.",2022-03-19,True
303277,7276,9509,4,"Exactly as described, very happy.",2025-11-26,True
303278,6817,9495,1,Stopped working after a week.,2026-04-14,True
303279,7222,9092,3,"Product is okay, nothing special.",2024-10-29,False
303280,5304,9349,4,Superb value for money.,2024-12-08,True
303281,6279,9366,3,"Product is okay, nothing special.",2025-04-17,True
303282,5105,9248,2,Stopped working after a week.,2023-09-10,True
303283,5140,9168,5,Excellent quality and fast delivery.,2026-08-03,False
303284,6156,9549,1,,2025-04-12,True
303285,5438,9285,4,Superb value for money.,2025-01-22,True
303286,5458,9115,5,"Exactly as described, very happy.",2023-09-09,True
303287,7233,9440,3,"Product is okay, nothing special.",2026-07-15,True
303288,6377,9596,1,"Poor quality, disappointed.",2025-11-25,False
303289,7334,9366,4,Excellent quality and fast delivery.,2022-06-14,True
303290,6917,9163,2,Not worth the price.,2024-06-23,True
303291,5101,9258,1,Stopped working after a week.,2023-09-28,True
303292,7723,9464,3,,2025-02-11,True
303293,5834,9531,2,"Poor quality, disappointed.",2023-12-10,True
303294,6948,9502,3,"Average quality, expected more.",2024-05-28,True
303295,6644,9083,4,,2023-04-27,True
303296,5145,9302,2,,2023-11-10,True
303297,7994,9230,4,"Great product, worth the money!",2023-03-26,True
303298,6912,9517,2,Stopped working after a week.,2024-11-25,True
303299,6600,9193,4,"Exactly as described, very happy.",2025-05-31,True
303300,7343,9181,5,"Exactly as described, very happy.",2022-11-05,True
303301,5131,9503,4,"Great product, worth the money!",2022-01-12,True
303302,7933,9071,1,Item arrived damaged.,2023-07-17,True
303303,7050,9168,2,Not worth the price.,2024-03-15,True
303304,6551,9242,3,"Average quality, expected more.",2023-03-03,False
303305,7121,9195,2,Stopped working after a week.,2023-12-18,False
303306,7639,9057,2,Stopped working after a week.,2023-06-19,True
303307,5383,9276,4,"Exactly as described, very happy.",2026-07-29,True
303308,7795,9515,1,Item arrived damaged.,2025-10-31,True
303309,5816,9172,2,Not worth the price.,2026-05-11,True
303310,5015,9465,2,,2022-10-11,True
303311,5678,9406,5,"Loved it, will buy again.",2024-06-28,False
303312,7847,9435,4,"Exactly as described, very happy.",2022-10-19,False
303313,6736,9035,4,"Loved it, will buy again.",2023-09-12,True
303314,6981,9448,4,"Loved it, will buy again.",2026-01-19,True
303315,7942,9112,2,Stopped working after a week.,2024-07-11,True
303316,5818,9591,1,Stopped working after a week.,2025-03-17,False
303317,6556,9108,1,Not worth the price.,2023-03-06,False
303318,6895,9337,5,"Great product, worth the money!",2022-04-06,True
303319,6196,9321,5,Excellent quality and fast delivery.,2024-02-06,False
303320,7826,9447,2,Item arrived damaged.,2025-07-20,True
303321,5745,9020,5,"Loved it, will buy again.",2025-04-10,False
303322,7841,9547,4,"Great product, worth the money!",2023-01-25,True
303323,6415,9418,5,Excellent quality and fast delivery.,2022-06-20,True
303324,7011,9329,5,Superb value for money.,2024-08-28,False
303325,5533,9088,5,Excellent quality and fast delivery.,2025-05-24,True
303326,7224,9318,3,"Average quality, expected more.",2025-06-04,True
303327,6262,9126,2,"Poor quality, disappointed.",2026-04-06,False
303328,6639,9068,2,Not worth the price.,2026-02-27,True
303329,6195,9448,3,"Average quality, expected more.",2023-05-24,True
303330,7317,9120,3,"Average quality, expected more.",2024-06-28,True
303331,6047,9338,5,"Great product, worth the money!",2022-02-11,True
303332,5907,9286,2,"Poor quality, disappointed.",2025-06-09,False
